url,was_in_live_sitemap,which_live_sitemap
"https://www.liquorlicenseagents.com/cities/laguna-niguel-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/laguna-woods-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lake-forest-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/lakewood-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lakewood-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lancaster-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lawndale-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lemon-grove-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lomita-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/lompoc-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/long-beach-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-alamitos-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-02-winery-or-winegrower-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-20-liquor-license-for-beer-and-wine-off-sale/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-21-full-liquor-license-for-liquor-stores/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-23-small-beer-manufacturer-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-40-on-sale-beer-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-41-beer-and-wine-eating-place-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-41-beer-and-wine-license-for-restaurants/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-42-on-sale-beer-and-wine-public-premises-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-47-full-liquor-license-for-restaurants/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-48-full-liquor-license-for-bars-and-nightclubs/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-county-type-75-on-sale-general-brewpub-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/los-angeles/los-angeles-county-type-85-limited-off-sale-wine-license/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/lynwood-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/malibu-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/manhattan-beach-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/maywood-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/mesa-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mesa-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/miami-13ct-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami-2aps-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami-2cop-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami-3ps-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami-4cop-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami-4cop-sfs-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/miami-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/mission-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/monrovia-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/montebello-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/monterey-park/monterey-park-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/moreno-valley-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/murrieta-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/national-city/national-city-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/newport-beach-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/newport-beach/newport-beach-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/norwalk-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/norwalk-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oakland-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oceanside-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/ontario-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/orlando-13ct-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-2aps-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-2cop-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-3ps-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-4cop-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-4cop-sfs-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-cmb-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/orlando-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-20-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-21-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-41-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-47-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-48-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-57-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/oxnard-type-61-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/palm-desert-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/palm-springs/palm-springs-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/palmdale-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/palo-alto-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/palos-verdes-estates-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/paramount-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/pasadena-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/peoria-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/peoria-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/phoenix-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/phoenix-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/pico-rivera-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/placentia-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/pomona-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/port-st-lucie-13ct-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-2aps-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-2cop-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-3ps-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-4cop-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-4cop-sfs-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-cmb-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/port-st-lucie-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/rancho-mirage/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/rancho-palos-verdes/rancho-palos-verdes-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/rancho-santa-margarita-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/redondo-beach-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/richmond-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/rolling-hills-estates-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/rolling-hills/rolling-hills-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/rosemead-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-clemente-liquor-licenses-for-restaurants-bars-and-retailers-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-clemente-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-02-winery-or-winegrower-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-20-liquor-license-for-beer-and-wine-off-sale/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-23-small-beer-manufacturer-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-40-on-sale-beer-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-41-beer-and-wine-license-for-restaurants/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-47-full-liquor-license-for-restaurants/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-county-type-75-on-sale-general-brewpub-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-liquor-licenses-for-restaurants-bars-and-retailers-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-21-full-liquor-license-for-liquor-stores/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-42-on-sale-beer-and-wine-public-premises-license/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-48-full-liquor-license-for-bars-and-nightclubs/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-85-limited-off-sale-wine-license/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-dimas-liquor-licenses-for-restaurants-bars-and-retailers-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-dimas-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-fernando-liquor-licenses-for-restaurants-bars-and-retailers-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-fernando-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-gabriel/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers-1/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-jose/san-jose-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers-1/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-juan-capistrano/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/san-marcos-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/san-marino-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santa-ana-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santa-barbara/city-of-santa-barbara-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/santa-clarita-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santa-fe-springs-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santa-maria-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santa-monica-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santa-rosa-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/santee-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/scottsdale-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/scottsdale-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/seal-beach-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/sierra-madre-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/signal-hill-estates/signal-hill-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/simi-valley-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/simi-valley/simi-valley-liquor-licenses-for-new-and-existing-businesses/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/solana-beach-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/solvang-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/south-el-monte-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/south-gate-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/south-pasadena/south-pasadena-liquor-licenses-for-restaurants-bars-and-retailers/","yes","/sitemaps/sitemap-cities.xml"
"https://www.liquorlicenseagents.com/cities/st-petersburg","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/st-petersburg-13ct-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-2aps-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-2cop-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-3ps-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-4cop-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-4cop-sfs-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-cmb-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/st-petersburg-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/surprise-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-1-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-10-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-11-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-12-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-6-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-7-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/surprise-series-9-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee","yes","/sitemaps/sitemap-cities-categories.xml"
"https://www.liquorlicenseagents.com/cities/tallahassee-13ct-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-2aps-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-2cop-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-3ps-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-4cop-quota-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-4cop-sfs-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-cmb-license/","NO (orphan, newly added)",""
"https://www.liquorlicenseagents.com/cities/tallahassee-liquor-licenses-for-restaurants-bars-and-retailers/","NO (orphan, newly added)",""
